0 0.005872 7.380000
1 0.010778 7.390000
2 0.015734 7.400000
3 0.020640 7.410000
4 0.025570 7.420000
5 0.030471 7.430000
6 0.035433 7.440000
7 0.040339 7.450000
8 0.045296 7.460000
9 0.050231 7.470000
10 0.055195 7.480000
11 0.060088 7.490000
12 0.065063 7.500000
13 0.070001 7.510000
14 0.074980 7.520000
15 0.079962 7.530000
16 0.084951 7.540000
17 0.089887 7.550000
18 0.094864 7.560000
19 0.099778 7.570000
20 0.104759 7.580000
21 0.109697 7.590000
22 0.114684 7.600000
23 0.119670 7.610000
24 0.124653 7.620000
25 0.129675 7.630000
26 0.134665 7.640000
27 0.139647 7.650000
28 0.144552 7.660000
29 0.149460 7.670000
30 0.154384 7.680000
31 0.159345 7.690000
32 0.164322 7.700000
33 0.169303 7.710000
34 0.174236 7.720000
35 0.179215 7.730000
36 0.184125 7.740000
37 0.189109 7.750000
38 0.194044 7.760000
39 0.199061 7.770000
40 0.204053 7.780000
41 0.209061 7.790000
42 0.213995 7.800000
43 0.218972 7.810000
44 0.223952 7.820000
45 0.228933 7.830000
46 0.233865 7.840000
47 0.238842 7.850000
48 0.243794 7.860000
49 0.248789 7.870000
50 0.253694 7.880000
51 0.258669 7.890000
52 0.263651 7.900000
53 0.268640 7.910000
54 0.273585 7.920000
55 0.278552 7.930000
56 0.283460 7.940000
57 0.288435 7.950000
58 0.293457 7.960000
59 0.298434 7.970000
60 0.303371 7.980000
61 0.308352 7.990000
62 0.313327 8.000000
63 0.318295 8.010000
64 0.323277 8.020000
65 0.328284 8.030000
66 0.333225 8.040000
67 0.338162 8.050000
68 0.343137 8.060000
69 0.348119 8.070000
70 0.353105 8.080000
71 0.358036 8.090000
72 0.363017 8.100000
73 0.368004 8.110000
74 0.372984 8.120000
75 0.377911 8.130000
76 0.382894 8.140000
77 0.387894 8.150000
78 0.392874 8.160000
79 0.397772 8.170000
80 0.402752 8.180000
81 0.407752 8.190000
82 0.412727 8.200000
83 0.417641 8.210000
84 0.422618 8.220000
85 0.427593 8.230000
86 0.432560 8.240000
87 0.437623 8.250000
88 0.442628 8.260000
89 0.447604 8.270000
90 0.452590 8.280000
91 0.457599 8.290000
92 0.462578 8.300000
93 0.467529 8.310000
94 0.472522 8.320000
95 0.477498 8.330000
96 0.482477 8.340000
97 0.487428 8.350000
98 0.492413 8.360000
99 0.497381 8.370000
100 0.502332 8.380000
101 0.507312 8.390000
102 0.512293 8.400000
103 0.517228 8.410000
104 0.522151 8.420000
105 0.527130 8.430000
106 0.532136 8.440000
107 0.537126 8.450000
108 0.542056 8.460000
109 0.546985 8.470000
110 0.551959 8.480000
111 0.556927 8.490000
112 0.561823 8.500000
113 0.566768 8.510000
114 0.571746 8.520000
115 0.576694 8.530000
116 0.581686 8.540000
117 0.586666 8.550000
118 0.591644 8.560000
119 0.596555 8.570000
120 0.601480 8.580000
121 0.606391 8.590000
122 0.611298 8.600000
123 0.616198 8.610000
124 0.621082 8.620000
125 0.625975 8.630000
126 0.630852 8.640000
127 0.635737 8.650000
128 0.640724 8.660000
129 0.645671 8.670000
130 0.650578 8.680000
131 0.655535 8.690000
132 0.660515 8.700000
133 0.665502 8.710000
134 0.670436 8.720000
135 0.675457 8.730000
136 0.680428 8.740000
137 0.685396 8.750000
138 0.690351 8.760000
139 0.695333 8.770000
140 0.700261 8.780000
141 0.705230 8.790000
142 0.710157 8.800000
143 0.715131 8.810000
144 0.720138 8.820000
145 0.725127 8.830000
146 0.730053 8.840000
147 0.735027 8.850000
148 0.740003 8.860000
149 0.744981 8.870000
150 0.749908 8.880000
151 0.754895 8.890000
152 0.759804 8.900000
153 0.764780 8.910000
154 0.769713 8.920000
155 0.774729 8.930000
156 0.779704 8.940000
157 0.784639 8.950000
158 0.789669 8.960000
159 0.794652 8.970000
160 0.799636 8.980000
161 0.804631 8.990000
162 0.809635 9.000000
163 0.814620 9.010000
164 0.819610 9.020000
165 0.824618 9.030000
166 0.829617 9.040000
167 0.834549 9.050000
168 0.839470 9.060000
169 0.844437 9.070000
170 0.849406 9.080000
171 0.854335 9.090000
172 0.859244 9.100000
173 0.864151 9.110000
174 0.869070 9.120000
175 0.873967 9.130000
176 0.878939 9.140000
177 0.883863 9.150000
178 0.888855 9.160000
179 0.893751 9.170000
180 0.898719 9.180000
181 0.903699 9.190000
182 0.908677 9.200000
183 0.913712 9.210000
184 0.918662 9.220000
185 0.923654 9.230000
186 0.928632 9.240000
187 0.933642 9.250000
188 0.938638 9.260000
189 0.943612 9.270000
190 0.948583 9.280000
191 0.953593 9.290000
192 0.958571 9.300000
193 0.963547 9.310000
194 0.968536 9.320000
195 0.973496 9.330000
196 0.978448 9.340000
197 0.983424 9.350000
198 0.988415 9.360000
199 0.993391 9.370000
200 0.998347 9.380000
201 1.003323 9.390000
202 1.008294 9.400000
203 1.013270 9.410000
204 1.018199 9.420000
205 1.023176 9.430000
206 1.028155 9.440000
207 1.033085 9.450000
208 1.038022 9.460000
209 1.043008 9.470000
210 1.047996 9.480000
211 1.052990 9.490000
212 1.057925 9.500000
213 1.062911 9.510000
214 1.067824 9.520000
215 1.072763 9.530000
216 1.077713 9.540000
217 1.082693 9.550000
