0 0.005038 12.930000
1 0.009940 12.940000
2 0.014827 12.950000
3 0.019711 12.960000
4 0.024584 12.970000
5 0.029483 12.980000
6 0.034438 12.990000
7 0.039416 13.000000
8 0.044435 13.010000
9 0.049403 13.020000
10 0.054385 13.030000
11 0.059389 13.040000
12 0.064373 13.050000
13 0.069401 13.060000
14 0.074383 13.070000
15 0.079365 13.080000
16 0.084380 13.090000
17 0.089414 13.100000
18 0.094399 13.110000
19 0.099383 13.120000
20 0.104362 13.130000
21 0.109348 13.140000
22 0.114333 13.150000
23 0.119312 13.160000
24 0.124261 13.170000
25 0.129158 13.180000
26 0.134066 13.190000
27 0.139021 13.200000
28 0.143982 13.210000
29 0.148909 13.220000
30 0.153893 13.230000
31 0.158875 13.240000
32 0.163854 13.250000
33 0.168764 13.260000
34 0.173744 13.270000
35 0.178715 13.280000
36 0.183680 13.290000
37 0.188577 13.300000
38 0.193577 13.310000
39 0.198555 13.320000
40 0.203557 13.330000
41 0.208514 13.340000
42 0.213492 13.350000
43 0.218468 13.360000
44 0.223443 13.370000
45 0.228465 13.380000
46 0.233453 13.390000
47 0.238434 13.400000
48 0.243439 13.410000
49 0.248441 13.420000
50 0.253424 13.430000
51 0.258406 13.440000
52 0.263412 13.450000
53 0.268429 13.460000
54 0.273416 13.470000
55 0.278400 13.480000
56 0.283382 13.490000
57 0.288364 13.500000
58 0.293375 13.510000
59 0.298358 13.520000
60 0.303370 13.530000
61 0.308350 13.540000
62 0.313332 13.550000
63 0.318315 13.560000
64 0.323297 13.570000
65 0.328280 13.580000
66 0.333240 13.590000
67 0.338224 13.600000
68 0.343230 13.610000
69 0.348216 13.620000
70 0.353174 13.630000
71 0.358160 13.640000
72 0.363143 13.650000
73 0.368167 13.660000
74 0.373127 13.670000
75 0.378112 13.680000
76 0.383095 13.690000
77 0.388076 13.700000
78 0.393009 13.710000
79 0.398002 13.720000
80 0.403013 13.730000
81 0.407999 13.740000
82 0.412934 13.750000
83 0.417921 13.760000
84 0.422906 13.770000
85 0.427893 13.780000
86 0.432831 13.790000
87 0.437818 13.800000
88 0.442802 13.810000
89 0.447787 13.820000
90 0.452733 13.830000
91 0.457745 13.840000
92 0.462734 13.850000
93 0.467745 13.860000
94 0.472685 13.870000
95 0.477671 13.880000
96 0.482660 13.890000
97 0.487648 13.900000
98 0.492555 13.910000
99 0.497542 13.920000
100 0.502529 13.930000
101 0.507547 13.940000
102 0.512546 13.950000
103 0.517536 13.960000
104 0.522521 13.970000
105 0.527507 13.980000
106 0.532511 13.990000
107 0.537500 14.000000
108 0.542488 14.010000
109 0.547496 14.020000
110 0.552501 14.030000
111 0.557491 14.040000
112 0.562477 14.050000
113 0.567463 14.060000
114 0.572467 14.070000
115 0.577453 14.080000
116 0.582440 14.090000
117 0.587452 14.100000
118 0.592515 14.110000
119 0.597457 14.120000
120 0.602379 14.130000
121 0.607291 14.140000
122 0.612244 14.150000
123 0.617206 14.160000
124 0.622164 14.170000
125 0.627123 14.180000
126 0.632085 14.190000
127 0.637004 14.200000
128 0.641963 14.210000
129 0.646923 14.220000
130 0.651907 14.230000
131 0.656825 14.240000
